date,race_id,race_name,horse_name,horse_id,bet_type,pred_win,pred_place,pred_win_calibrated,odds,odds_recorded_time,bet_rule,bet_amount,kelly_theoretical,result,payout,pl,bankroll,memo
2026-03-08,202609010601,1R3歳未勝利09:50ダ1800m12頭,マーゴットデイズ,2023103896,単勝,0.1587,0.3810,0.1587,20.0,2026-03-08 09:12,条件B,100,5722,ハズレ,0,-100,49900.0,
2026-03-08,202606020402,2R3歳未勝利10:35ダ1200m16頭,ツクバヴァンガード,2023101037,単勝,0.2313,0.4691,0.2313,2.7,2026-03-08 09:57,条件A,100,0,ハズレ,0,-100,49800.0,
2026-03-08,202606020402,2R3歳未勝利10:35ダ1200m16頭,ベルオーシャン,2023104980,単勝,0.1253,0.1721,0.1253,13.4,2026-03-08 09:57,条件B,100,2738,ハズレ,0,-100,49700.0,
2026-03-08,202606020403,3R3歳未勝利11:05ダ1800m14頭,ホノボノ,2023100581,単勝,0.1984,0.3955,0.1984,17.9,2026-03-08 10:27,条件B,100,7550,的中,1520,1420,51120.0,
2026-03-08,202606020403,3R3歳未勝利11:05ダ1800m14頭,ゲンパチミスティ,2023105064,単勝,0.1555,0.3694,0.1555,50.8,2026-03-08 10:27,条件B,100,6926,ハズレ,0,-100,51020.0,
2026-03-08,202609010604,4R3歳未勝利11:20ダ1400m16頭,ルーポ,2023110099,単勝,0.2857,0.4935,0.2857,2.3,2026-03-08 10:42,条件A,100,0,ハズレ,0,-100,50920.0,
2026-03-08,202606020404,4R4歳以上障害未勝利11:35障2880m14頭,ロードヴァレンチ,2019103507,単勝,0.3677,0.5926,0.3677,7.4,2026-03-08 10:57,条件A,100,13444,ハズレ,0,-100,50820.0,
2026-03-08,202606020404,4R4歳以上障害未勝利11:35障2880m14頭,ノーブルクライ,2020102976,単勝,0.1623,0.2720,0.1623,13.3,2026-03-08 10:57,条件B,100,4710,ハズレ,0,-100,50720.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,メイショウコマチ,2023102243,単勝,0.2427,0.4126,0.2427,5.1,2026-03-08 11:32,条件A,100,2898,ハズレ,0,-100,50620.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,シュネルアンジュ,2023102948,単勝,0.2092,0.4119,0.2092,3.0,2026-03-08 11:32,条件A,100,0,ハズレ,0,-100,50520.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,エイコーンドリーム,2023104858,単勝,0.1706,0.3393,0.1706,21.2,2026-03-08 11:32,条件B,100,6479,ハズレ,0,-100,50420.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,グラシアムヘール,2023105370,単勝,0.1545,0.3189,0.1545,10.3,2026-03-08 11:32,条件B,100,3179,ハズレ,0,-100,50320.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,ジュワネング,2023107196,単勝,0.1294,0.2961,0.1294,13.5,2026-03-08 11:32,条件B,100,2988,ハズレ,0,-100,50220.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,アーネストアイズ,2023103292,単勝,0.1215,0.3466,0.1215,14.5,2026-03-08 11:32,条件B,100,2820,ハズレ,0,-100,50120.0,
2026-03-08,202609010605,5R3歳1勝クラス12:10ダ1800m16頭,ペンダント,2023105447,単勝,0.1056,0.3513,0.1056,18.2,2026-03-08 11:32,条件B,100,2678,的中,1560,1460,51580.0,
2026-03-08,202606020405,5R3歳未勝利12:25芝1800m16頭,アルペンローゼ,2023105243,単勝,0.1295,0.4179,0.1295,16.4,2026-03-08 11:47,条件B,100,3648,ハズレ,0,-100,51480.0,
2026-03-08,202606020405,5R3歳未勝利12:25芝1800m16頭,ベルランコントル,2023106475,単勝,0.1229,0.2289,0.1229,12.5,2026-03-08 11:47,条件B,100,2333,ハズレ,0,-100,51380.0,
2026-03-08,202606020405,5R3歳未勝利12:25芝1800m16頭,ニシノマルガリート,2023104713,単勝,0.1134,0.2219,0.1134,34.4,2026-03-08 11:47,条件B,100,4341,ハズレ,0,-100,51280.0,
2026-03-08,202606020406,6R4歳以上1勝クラス12:55ダ1200m16頭,カーヌスティ,2022103639,単勝,0.2807,0.4620,0.2807,4.1,2026-03-08 12:17,条件A,100,2435,ハズレ,0,-100,51180.0,
2026-03-08,202606020406,6R4歳以上1勝クラス12:55ダ1200m16頭,ショウナンラリー,2022103924,単勝,0.1236,0.3282,0.1236,13.2,2026-03-08 12:17,条件B,100,2588,ハズレ,0,-100,51080.0,
2026-03-08,202609010607,7R4歳以上1勝クラス13:10芝2000m9頭,ビゾー,2022103770,単勝,0.3112,0.5744,0.3112,8.4,2026-03-08 12:32,条件A,100,10908,ハズレ,0,-100,50980.0,
2026-03-08,202609010607,7R4歳以上1勝クラス13:10芝2000m9頭,ジェルブロア,2022106618,単勝,0.1672,0.5389,0.1672,12.0,2026-03-08 12:32,条件B,100,4575,ハズレ,0,-100,50880.0,
2026-03-08,202606020407,7R3歳1勝クラス13:25芝1600m11頭,ディールメーカー,2023103326,単勝,0.3671,0.5327,0.3671,3.6,2026-03-08 12:47,条件A,100,6184,的中,280,180,51060.0,
2026-03-08,202606020407,7R3歳1勝クラス13:25芝1600m11頭,ランズダウンロード,2023107039,単勝,0.3552,0.6052,0.3552,4.8,2026-03-08 12:47,条件A,100,9277,ハズレ,0,-100,50960.0,
2026-03-08,202606020407,7R3歳1勝クラス13:25芝1600m11頭,ベレーバスク,2023106477,単勝,0.1261,0.3088,0.1261,27.2,2026-03-08 12:47,条件B,100,4638,ハズレ,0,-100,50860.0,
2026-03-08,202609010608,8R4歳以上2勝クラス13:40ダ1800m9頭,ノボリクレバー,2020106393,単勝,0.1418,0.4838,0.1418,10.6,2026-03-08 13:02,条件B,100,2620,ハズレ,0,-100,50760.0,
2026-03-08,202606020408,8R4歳以上2勝クラス13:55ダ1800m13頭,ミダース,2021105951,単勝,0.2570,0.5417,0.2570,4.1,2026-03-08 13:17,条件A,100,863,ハズレ,0,-100,50660.0,
2026-03-08,202606020408,8R4歳以上2勝クラス13:55ダ1800m13頭,リラゲイル,2022103518,単勝,0.2163,0.4460,0.2163,17.5,2026-03-08 13:17,条件B,100,8438,ハズレ,0,-100,50560.0,
2026-03-08,202606020408,8R4歳以上2勝クラス13:55ダ1800m13頭,ニューファウンド,2022104643,単勝,0.1520,0.3873,0.1520,13.0,2026-03-08 13:17,条件B,100,4065,ハズレ,0,-100,50460.0,
2026-03-08,202609010609,9Rアルメリア賞14:15芝1800m6頭,テーオーアルアイン,2023105241,単勝,0.2063,0.4090,0.2063,2.3,2026-03-08 13:37,条件A,100,0,ハズレ,0,-100,50360.0,
2026-03-08,202606020409,9R湾岸S14:30芝2500m16頭,トリプルコーク,2022104925,単勝,0.3234,0.6051,0.3234,3.2,2026-03-08 13:52,条件A,100,790,ハズレ,0,-100,50260.0,
2026-03-08,202606020409,9R湾岸S14:30芝2500m16頭,ウインルーティン,2020105206,単勝,0.1120,0.2075,0.1120,44.3,2026-03-08 13:52,条件B,100,4577,ハズレ,0,-100,50160.0,
2026-03-08,202609010610,10R岸和田S14:50芝1600m14頭,ミッキージュエリー,2022103245,単勝,0.2929,0.4986,0.2929,3.8,2026-03-08 14:12,条件A,100,2020,ハズレ,0,-100,50060.0,
2026-03-08,202609010610,10R岸和田S14:50芝1600m14頭,ミストレス,2022103754,単勝,0.1646,0.3462,0.1646,32.9,2026-03-08 14:12,条件B,100,6922,ハズレ,0,-100,49960.0,
2026-03-08,202606020410,10R総武S15:05ダ1800m15頭,イムホテプ,2022104983,単勝,0.3581,0.4978,0.3581,5.6,2026-03-08 14:27,条件A,100,10926,ハズレ,0,-100,49860.0,
2026-03-08,202606020410,10R総武S15:05ダ1800m15頭,クラウンシエンタ,2021101253,単勝,0.1213,0.3302,0.1213,12.4,2026-03-08 14:27,条件B,100,2211,ハズレ,0,-100,49760.0,
2026-03-08,202606020410,10R総武S15:05ダ1800m15頭,アスクデビューモア,2021104824,単勝,0.1125,0.2774,0.1125,23.4,2026-03-08 14:27,条件B,100,3645,ハズレ,0,-100,49660.0,
2026-03-08,202609010611,11R大阪城S15:30芝1800m13頭,テリオスララ,2022104812,単勝,0.2802,0.4712,0.2802,7.0,2026-03-08 14:52,条件A,100,8011,ハズレ,0,-100,49560.0,
2026-03-08,202606020411,11R弥生賞15:45芝2000m10頭,バリオス,2023105354,単勝,0.3995,0.5930,0.3995,17.4,2026-03-08 15:07,条件B,100,18143,ハズレ,0,-100,49460.0,
2026-03-08,202606020411,11R弥生賞15:45芝2000m10頭,アドマイヤクワッズ,2023105311,単勝,0.3212,0.6339,0.3212,2.2,2026-03-08 15:07,条件A,100,0,ハズレ,0,-100,49360.0,
2026-03-08,202606020411,11R弥生賞15:45芝2000m10頭,ライヒスアドラー,2023103687,単勝,0.2413,0.4753,0.2413,3.5,2026-03-08 15:07,条件A,100,0,ハズレ,0,-100,49260.0,
2026-03-08,202606020411,11R弥生賞15:45芝2000m10頭,ステラスペース,2023104346,単勝,0.1254,0.3124,0.1254,13.4,2026-03-08 15:07,条件B,100,2744,ハズレ,0,-100,49160.0,
2026-03-08,202609010612,12R4歳以上2勝クラス16:10ダ1400m14頭,モズタチアガレ,2022106010,単勝,0.1408,0.3109,0.1408,10.0,2026-03-08 15:32,条件B,100,2268,ハズレ,0,-100,49060.0,
2026-03-08,202606020412,12R4歳以上2勝クラス16:25芝1200m16頭,アオイレーギーナ,2022102939,単勝,0.3062,0.5028,0.3062,5.1,2026-03-08 15:47,条件A,100,6848,ハズレ,0,-100,48960.0,
2026-03-08,202606020412,12R4歳以上2勝クラス16:25芝1200m16頭,レザンノワール,2021104665,単勝,0.1347,0.2549,0.1347,11.3,2026-03-08 20:35,条件B,100,2483,未確定,0,0,0,
2026-03-14,202607010101,1R3歳未勝利09:45ダ1800m10頭,トゥルパーニ,2023103600,単勝,0.1764,0.2132,0.1764,28.9,2026-03-14 09:07,条件B,100,7192,ハズレ,0,-100,48860.0,
2026-03-14,202607010101,1R3歳未勝利09:45ダ1800m10頭,シンデレラカラー,2023101778,単勝,0.1425,0.3125,0.1425,12.4,2026-03-14 09:07,条件B,100,3294,ハズレ,0,-100,48760.0,
2026-03-14,202609010701,1R3歳未勝利09:50ダ1800m13頭,マルベック,2023105155,単勝,0.2392,0.4020,0.2392,2.2,2026-03-14 09:12,条件A,100,0,ハズレ,0,-100,48660.0,
2026-03-14,202609010701,1R3歳未勝利09:50ダ1800m13頭,コイタマチャン,2023100652,単勝,0.2097,0.3459,0.2097,12.6,2026-03-14 09:12,条件B,100,6931,ハズレ,0,-100,48560.0,
2026-03-14,202609010701,1R3歳未勝利09:50ダ1800m13頭,ダンツカレン,2023104337,単勝,0.1167,0.1304,0.1167,14.6,2026-03-14 09:12,条件B,100,2534,ハズレ,0,-100,48460.0,
2026-03-14,202606020501,1R3歳未勝利10:05ダ1800m15頭,アスコットヴェール,2023109067,単勝,0.3381,0.2150,0.3381,3.3,2026-03-14 09:27,条件A,100,2463,ハズレ,0,-100,48360.0,
2026-03-14,202606020501,1R3歳未勝利10:05ダ1800m15頭,フローレスカラーズ,2023100731,単勝,0.2162,0.2891,0.2162,16.6,2026-03-14 09:27,条件B,100,8127,ハズレ,0,-100,48260.0,
2026-03-14,202606020501,1R3歳未勝利10:05ダ1800m15頭,クイーンズホリデー,2023100941,単勝,0.1928,0.4462,0.1928,10.9,2026-03-14 09:27,条件B,100,5450,ハズレ,0,-100,48160.0,
2026-03-14,202607010102,2R3歳未勝利10:10ダ1200m16頭,スノーランス,2023103693,単勝,0.4705,0.6052,0.4705,5.0,2026-03-14 09:32,条件A,100,16554,ハズレ,0,-100,48060.0,
2026-03-14,202607010102,2R3歳未勝利10:10ダ1200m16頭,モズタイシソウシ,2023105728,単勝,0.2546,0.4136,0.2546,4.8,2026-03-14 09:32,条件A,100,2860,ハズレ,0,-100,47960.0,
2026-03-14,202607010102,2R3歳未勝利10:10ダ1200m16頭,ナムラオットー,2023106232,単勝,0.2242,0.4807,0.2242,19.0,2026-03-14 09:32,条件B,100,8869,ハズレ,0,-100,47860.0,
2026-03-14,202607010102,2R3歳未勝利10:10ダ1200m16頭,ダイユウヴェンティ,2023105102,単勝,0.1818,0.3083,0.1818,19.4,2026-03-14 09:32,条件B,100,6726,ハズレ,0,-100,47760.0,
2026-03-14,202609010702,2R3歳未勝利10:20ダ1400m16頭,ジャーナーリア,2023100596,単勝,0.3745,0.5800,0.3745,2.4,2026-03-14 09:42,条件A,100,0,ハズレ,0,-100,47660.0,
2026-03-14,202609010702,2R3歳未勝利10:20ダ1400m16頭,ジューンアゲイン,2023101003,単勝,0.2059,0.2641,0.2059,6.0,2026-03-14 09:42,条件A,100,2303,的中,340,240,47900.0,
2026-03-14,202606020502,2R3歳未勝利10:35ダ1800m16頭,ジェネラスキング,2023103806,単勝,0.4973,0.5934,0.4973,3.8,2026-03-14 09:57,条件A,100,15557,ハズレ,0,-100,47800.0,
2026-03-14,202606020502,2R3歳未勝利10:35ダ1800m16頭,レイズレガシー,2023102978,単勝,0.3282,0.4562,0.3282,14.4,2026-03-14 09:57,条件B,100,13612,ハズレ,0,-100,47700.0,
2026-03-14,202606020502,2R3歳未勝利10:35ダ1800m16頭,ヴァンデスペランス,2023107331,単勝,0.2165,0.5197,0.2165,5.9,2026-03-14 09:57,条件A,100,2769,ハズレ,0,-100,47600.0,
2026-03-14,202606020502,2R3歳未勝利10:35ダ1800m16頭,ウェイヴメカニクス,2023105373,単勝,0.1247,0.2305,0.1247,38.1,2026-03-14 09:57,条件B,100,4953,ハズレ,0,-100,47500.0,
2026-03-14,202606020502,2R3歳未勝利10:35ダ1800m16頭,セブンワンダーズ,2023100928,単勝,0.1207,0.3458,0.1207,10.6,2026-03-14 09:57,条件B,100,1424,ハズレ,0,-100,47400.0,
2026-03-14,202607010103,3R3歳未勝利10:40ダ1900m13頭,レッドフロイデ,2023103441,単勝,0.2625,0.4425,0.2625,2.8,2026-03-14 10:02,条件A,100,0,ハズレ,0,-100,47300.0,
2026-03-14,202607010103,3R3歳未勝利10:40ダ1900m13頭,イエッサー,2023106881,単勝,0.2055,0.2837,0.2055,14.0,2026-03-14 10:02,条件B,100,7068,ハズレ,0,-100,47200.0,
2026-03-14,202609010703,3R3歳未勝利10:50ダ1800m13頭,フロムザムーン,2023102369,単勝,0.2254,0.2611,0.2254,27.3,2026-03-14 10:12,条件B,100,9593,ハズレ,0,-100,47100.0,
2026-03-14,202606020503,3R3歳未勝利11:05ダ1200m16頭,シーシェル,2023105212,単勝,0.3399,0.3700,0.3399,38.6,2026-03-14 10:27,条件B,100,15782,ハズレ,0,-100,47000.0,
2026-03-14,202606020503,3R3歳未勝利11:05ダ1200m16頭,ピグマリオン,2023101391,単勝,0.2139,0.2209,0.2139,29.3,2026-03-14 10:27,条件B,100,9114,ハズレ,0,-100,46900.0,
2026-03-14,202607010104,4R3歳未勝利11:10芝1600m16頭,エアヴァイブス,2023106910,単勝,0.2165,0.4524,0.2165,2.8,2026-03-14 10:32,条件A,100,0,ハズレ,0,-100,46800.0,
2026-03-14,202606020504,4R3歳未勝利11:35ダ1800m16頭,ティブロン,2023105139,単勝,0.1490,0.1395,0.1490,90.4,2026-03-14 10:57,条件B,100,6827,ハズレ,0,-100,46700.0,
2026-03-14,202606020504,4R3歳未勝利11:35ダ1800m16頭,ハイランダー,2023103504,単勝,0.1263,0.2463,0.1263,165.1,2026-03-14 10:57,条件B,100,5922,ハズレ,0,-100,46600.0,
2026-03-14,202607010106,6R3歳1勝クラス12:30ダ1800m16頭,テイエムゴッホ,2023101704,単勝,0.3229,0.4784,0.3229,4.9,2026-03-14 11:52,条件A,100,7306,ハズレ,0,-100,46500.0,
2026-03-14,202607010106,6R3歳1勝クラス12:30ダ1800m16頭,ブルーメサンライズ,2023101573,単勝,0.2149,0.3989,0.2149,32.5,2026-03-14 11:52,条件B,100,9299,ハズレ,0,-100,46400.0,
2026-03-14,202607010106,6R3歳1勝クラス12:30ダ1800m16頭,ゴールデンスラム,2023105008,単勝,0.1187,0.2641,0.1187,11.8,2026-03-14 11:52,条件B,100,1816,ハズレ,0,-100,46300.0,
2026-03-14,202607010106,6R3歳1勝クラス12:30ダ1800m16頭,マッドゲイル,2023103701,単勝,0.1110,0.4038,0.1110,15.0,2026-03-14 11:52,条件B,100,2324,ハズレ,0,-100,46200.0,
2026-03-14,202609010706,6R4歳以上1勝クラス12:40ダ1800m13頭,フェロニエール,2021105519,単勝,0.3097,0.4270,0.3097,9.2,2026-03-14 12:02,条件A,100,11042,ハズレ,0,-100,46100.0,
2026-03-14,202609010706,6R4歳以上1勝クラス12:40ダ1800m13頭,ヴォルクメア,2022106628,単勝,0.1409,0.2615,0.1409,36.6,2026-03-14 12:02,条件B,100,5715,ハズレ,0,-100,46000.0,
2026-03-14,202609010706,6R4歳以上1勝クラス12:40ダ1800m13頭,メイショウウメゴチ,2022102768,単勝,0.1085,0.1513,0.1085,16.1,2026-03-14 12:02,条件B,100,2424,ハズレ,0,-100,45900.0,
2026-03-14,202606020506,6R3歳1勝クラス12:55ダ1800m16頭,オクトーバーナイン,2023103962,単勝,0.4778,0.1813,0.4778,15.0,2026-03-14 12:17,条件B,100,21568,ハズレ,0,-100,45800.0,
2026-03-14,202606020506,6R3歳1勝クラス12:55ダ1800m16頭,テンカムテキ,2023104927,単勝,0.3942,0.5523,0.3942,2.8,2026-03-14 12:17,条件A,100,2823,ハズレ,0,-100,45700.0,
2026-03-14,202606020506,6R3歳1勝クラス12:55ダ1800m16頭,システマソラー,2023102120,単勝,0.3592,0.3422,0.3592,17.0,2026-03-14 12:17,条件B,100,15627,ハズレ,0,-100,45600.0,
2026-03-14,202606020506,6R3歳1勝クラス12:55ダ1800m16頭,ガンダ,2023101383,単勝,0.1246,0.3475,0.1246,11.8,2026-03-14 12:17,条件B,100,2130,ハズレ,0,-100,45500.0,
2026-03-14,202607010107,7R4歳以上1勝クラス13:00芝1600m16頭,ミッキーマドンナ,2022105078,単勝,0.2253,0.4931,0.2253,2.3,2026-03-14 12:22,条件A,100,0,ハズレ,0,-100,45400.0,
2026-03-14,202609010707,7R4歳以上1勝クラス13:10ダ1400m16頭,エンダードラゴン,2022104890,単勝,0.2718,0.5117,0.2718,3.1,2026-03-14 12:32,条件A,100,0,ハズレ,0,-100,45300.0,
2026-03-14,202609010707,7R4歳以上1勝クラス13:10ダ1400m16頭,ザングウィル,2020110051,単勝,0.2314,0.4218,0.2314,18.3,2026-03-14 12:32,条件B,100,9152,ハズレ,0,-100,45200.0,
2026-03-14,202609010707,7R4歳以上1勝クラス13:10ダ1400m16頭,スターペスショウマ,2022106997,単勝,0.1578,0.1965,0.1578,96.0,2026-03-14 12:32,条件B,100,7292,ハズレ,0,-100,45100.0,
2026-03-14,202609010707,7R4歳以上1勝クラス13:10ダ1400m16頭,セルズパワー,2022102052,単勝,0.1413,0.3173,0.1413,25.9,2026-03-14 12:32,条件B,100,5229,ハズレ,0,-100,45000.0,
2026-03-14,202609010707,7R4歳以上1勝クラス13:10ダ1400m16頭,ラピダリア,2021100652,単勝,0.1050,0.2921,0.1050,73.5,2026-03-14 12:32,条件B,100,4539,ハズレ,0,-100,44900.0,
2026-03-14,202609010707,7R4歳以上1勝クラス13:10ダ1400m16頭,バルミラクル,2022106177,単勝,0.1027,0.2862,0.1027,52.8,2026-03-14 12:32,条件B,100,4181,ハズレ,0,-100,44800.0,
2026-03-14,202606020507,7R4歳以上1勝クラス13:25芝2500m10頭,テイキットイージー,2021101088,単勝,0.1241,0.3069,0.1241,68.3,2026-03-14 12:47,条件B,100,5438,ハズレ,0,-100,44700.0,
2026-03-14,202607010108,8R4歳以上1勝クラス13:35ダ1200m16頭,ルクスコスモス,2022101126,単勝,0.2246,0.3521,0.2246,7.6,2026-03-14 12:57,条件A,100,5242,ハズレ,0,-100,44600.0,
2026-03-14,202609010708,8R阪神スプリJ13:45障3900m10頭,メイショウアツイタ,2018105731,単勝,0.5492,0.3868,0.5492,52.1,2026-03-14 13:07,条件B,100,24480,ハズレ,0,-100,44500.0,
2026-03-14,202606020508,8R4歳以上1勝クラス14:00ダ1200m16頭,アームズクイーン,2022100961,単勝,0.3380,0.2576,0.3380,62.4,2026-03-14 13:22,条件B,100,16021,ハズレ,0,-100,44400.0,
2026-03-14,202606020508,8R4歳以上1勝クラス14:00ダ1200m16頭,アイアムイチバン,2022103183,単勝,0.2729,0.2735,0.2729,26.2,2026-03-14 13:22,条件B,100,11950,的中,2020,1920,46320.0,
2026-03-14,202606020508,8R4歳以上1勝クラス14:00ダ1200m16頭,ザローズハーツ,2022105993,単勝,0.1980,0.1511,0.1980,16.9,2026-03-14 13:22,条件B,100,7226,ハズレ,0,-100,46220.0,
2026-03-14,202607010109,9R鶴舞特別14:10芝2200m10頭,ディーンズリスター,2019105490,単勝,0.2444,0.4768,0.2444,9.1,2026-03-14 13:32,条件A,100,7397,ハズレ,0,-100,46120.0,
2026-03-14,202609010709,9R讃岐特別14:20芝1200m15頭,フードマン,2022110056,単勝,0.3413,0.4033,0.3413,7.0,2026-03-14 13:42,条件A,100,11337,ハズレ,0,-100,46020.0,
