date,race_id,race_name,horse_name,horse_id,bet_type,pred_win,pred_place,pred_win_calibrated,odds,odds_recorded_time,bet_rule,bet_amount,kelly_theoretical,result,payout,pl,bankroll,memo
2026-03-14,202609010709,9R讃岐特別14:20芝1200m15頭,ベビーズブレス,2022106351,単勝,0.1550,0.3720,0.1550,22.5,2026-03-14 13:42,条件B,100,5663,ハズレ,0,-100,45920.0,
2026-03-14,202606020509,9R房総特別14:35芝2000m11頭,テンミラクルスター,2022101134,単勝,0.6480,0.6750,0.6480,2.9,2026-03-14 13:57,条件A,100,22655,的中,230,130,46050.0,
2026-03-14,202606020509,9R房総特別14:35芝2000m11頭,ゴーソーファー,2022104781,単勝,0.2277,0.3452,0.2277,18.7,2026-03-14 13:57,条件B,100,9014,ハズレ,0,-100,45950.0,
2026-03-14,202607010110,10R茶臼山高原特14:45芝2000m10頭,バンフィエルド,2019104531,単勝,0.4674,0.5649,0.4674,56.6,2026-03-14 14:07,条件B,100,22416,ハズレ,0,-100,45850.0,
2026-03-14,202609010710,10R難波S14:55芝1800m11頭,ジーティーアダマン,2022101193,単勝,0.4942,0.5833,0.4942,2.7,2026-03-14 14:17,条件A,100,9626,的中,200,100,45950.0,
2026-03-14,202609010710,10R難波S14:55芝1800m11頭,ディヴァインスター,2022105984,単勝,0.2270,0.5367,0.2270,18.2,2026-03-14 14:17,条件B,100,8914,ハズレ,0,-100,45850.0,
2026-03-14,202609010710,10R難波S14:55芝1800m11頭,ホウオウアートマン,2022104845,単勝,0.1299,0.4016,0.1299,10.7,2026-03-14 14:17,条件B,100,1968,ハズレ,0,-100,45750.0,
2026-03-14,202606020510,10R幕張S15:10芝1600m16頭,ヒシアマン,2022104594,単勝,0.4497,0.5876,0.4497,2.5,2026-03-14 14:32,条件A,100,4056,ハズレ,0,-100,45650.0,
2026-03-14,202606020510,10R幕張S15:10芝1600m16頭,ストレイトトーカー,2022101669,単勝,0.1992,0.4611,0.1992,12.5,2026-03-14 14:32,条件B,100,6341,ハズレ,0,-100,45550.0,
2026-03-14,202606020510,10R幕張S15:10芝1600m16頭,ウインレイアー,2020105185,単勝,0.1404,0.2779,0.1404,23.7,2026-03-14 14:32,条件B,100,5019,ハズレ,0,-100,45450.0,
2026-03-14,202607010111,11R中京スポーツ15:20ダ1800m14頭,スマートスピア,2021101106,単勝,0.4262,0.5653,0.4262,4.6,2026-03-14 14:42,条件A,100,13061,ハズレ,0,-100,45350.0,
2026-03-14,202607010111,11R中京スポーツ15:20ダ1800m14頭,テーオーマルコーニ,2022102228,単勝,0.2760,0.4924,0.2760,3.0,2026-03-14 14:42,条件A,100,0,的中,250,150,45500.0,
2026-03-14,202607010111,11R中京スポーツ15:20ダ1800m14頭,ネクストダンサー,2022103753,単勝,0.1126,0.0776,0.1126,13.3,2026-03-14 14:42,条件B,100,1980,ハズレ,0,-100,45400.0,
2026-03-14,202609010711,11RコーラルS15:30ダ1400m13頭,キタノズエッジ,2021100505,単勝,0.4372,0.4185,0.4372,7.7,2026-03-14 14:52,条件A,100,17290,ハズレ,0,-100,45300.0,
2026-03-14,202609010711,11RコーラルS15:30ダ1400m13頭,ビダーヤ,2021105537,単勝,0.2120,0.4444,0.2120,2.7,2026-03-14 14:52,条件A,100,0,ハズレ,0,-100,45200.0,
2026-03-14,202609010711,11RコーラルS15:30ダ1400m13頭,ノーブルロジャー,2021110148,単勝,0.1479,0.3050,0.1479,12.6,2026-03-14 14:52,条件B,100,3647,ハズレ,0,-100,45100.0,
2026-03-14,202609010711,11RコーラルS15:30ダ1400m13頭,ポールセン,2022110140,単勝,0.1212,0.1897,0.1212,16.7,2026-03-14 14:52,条件B,100,3195,ハズレ,0,-100,45000.0,
2026-03-14,202606020511,11RアネモネS15:45芝1600m16頭,バルボアパーク,2023107172,単勝,0.3311,0.5279,0.3311,3.6,2026-03-14 15:07,条件A,100,3617,ハズレ,0,-100,44900.0,
2026-03-14,202606020511,11RアネモネS15:45芝1600m16頭,ファンクション,2023103648,単勝,0.2128,0.3881,0.2128,9.8,2026-03-14 15:07,条件A,100,6036,ハズレ,0,-100,44800.0,
2026-03-14,202606020511,11RアネモネS15:45芝1600m16頭,ルージュダリア,2023105345,単勝,0.2092,0.2340,0.2092,8.1,2026-03-14 15:07,条件A,100,4789,ハズレ,0,-100,44700.0,
2026-03-14,202609010712,12R4歳以上1勝クラス16:10ダ1800m8頭,ソニックステップ,2022104854,単勝,0.3359,0.4590,0.3359,2.3,2026-03-14 15:32,条件A,100,0,ハズレ,0,-100,44600.0,
2026-03-14,202609010712,12R4歳以上1勝クラス16:10ダ1800m8頭,ダノンフェルゼン,2022104892,単勝,0.2215,0.4747,0.2215,7.1,2026-03-14 15:32,条件A,100,4597,ハズレ,0,-100,44500.0,
2026-03-14,202609010712,12R4歳以上1勝クラス16:10ダ1800m8頭,ソクヅモドラドラ,2022104704,単勝,0.2163,0.2917,0.2163,18.5,2026-03-14 15:32,条件B,100,8398,ハズレ,0,-100,44400.0,
2026-03-14,202606020512,12R4歳以上2勝クラス16:25ダ1200m16頭,レッドアレグロ,2021104762,単勝,0.3560,0.4999,0.3560,3.8,2026-03-14 15:47,条件A,100,6170,ハズレ,0,-100,44300.0,
2026-03-14,202606020512,12R4歳以上2勝クラス16:25ダ1200m16頭,キョウエイカンフ,2020100363,単勝,0.2735,0.4615,0.2735,4.1,2026-03-14 15:47,条件A,100,1918,ハズレ,0,-100,44200.0,
2026-03-14,202606020512,12R4歳以上2勝クラス16:25ダ1200m16頭,モリノレッドスター,2021106298,単勝,0.2065,0.3503,0.2065,8.2,2026-03-14 15:47,条件A,100,4717,ハズレ,0,-100,44100.0,
2026-03-14,202606020512,12R4歳以上2勝クラス16:25ダ1200m16頭,ケンキョ,2020105949,単勝,0.1692,0.1562,0.1692,16.2,2026-03-14 15:47,条件B,100,5610,ハズレ,0,-100,44000.0,
2026-03-15,202607010201,1R3歳未勝利09:45ダ1400m16頭,ジャガーライズ,2023102594,単勝,0.3055,0.5598,0.3055,7.1,2026-03-15 09:07,条件A,100,8433,ハズレ,0,-100,43900.0,
2026-03-15,202609010801,1R3歳未勝利09:55ダ1400m16頭,レウコテア,2023103787,単勝,0.2369,0.3873,0.2369,8.7,2026-03-15 09:17,条件A,100,6063,ハズレ,0,-100,43800.0,
2026-03-15,202609010801,1R3歳未勝利09:55ダ1400m16頭,スマートルヴァン,2023102766,単勝,0.1205,0.2969,0.1205,39.0,2026-03-15 09:17,条件B,100,4285,ハズレ,0,-100,43700.0,
2026-03-15,202606020601,1R3歳未勝利10:05ダ1200m16頭,コパノキャメロン,2023101570,単勝,0.3436,0.3012,0.3436,9.6,2026-03-15 09:27,条件A,100,11758,ハズレ,0,-100,43600.0,
2026-03-15,202606020601,1R3歳未勝利10:05ダ1200m16頭,ブーケドリス,2023103802,単勝,0.2487,0.4409,0.2487,2.6,2026-03-15 09:27,条件A,100,0,的中,220,120,43720.0,
2026-03-15,202607010202,2R3歳未勝利10:15ダ1800m13頭,ガイストライヒ,2023106948,単勝,0.3415,0.4978,0.3415,6.8,2026-03-15 09:37,条件A,100,10029,ハズレ,0,-100,43620.0,
2026-03-15,202607010202,2R3歳未勝利10:15ダ1800m13頭,メイショウランケイ,2023101751,単勝,0.2019,0.2001,0.2019,27.7,2026-03-15 09:37,条件B,100,7567,ハズレ,0,-100,43520.0,
2026-03-15,202607010202,2R3歳未勝利10:15ダ1800m13頭,サートゥリア,2023104556,単勝,0.1120,0.1070,0.1120,51.2,2026-03-15 09:37,条件B,100,4151,ハズレ,0,-100,43420.0,
2026-03-15,202609010802,2R3歳未勝利10:25ダ1800m14頭,サンオブザサン,2023101979,単勝,0.1129,0.1885,0.1129,11.5,2026-03-15 09:47,条件B,100,1249,ハズレ,0,-100,43320.0,
2026-03-15,202609010802,2R3歳未勝利10:25ダ1800m14頭,グンバイ,2023106643,単勝,0.1014,0.1553,0.1014,10.8,2026-03-15 09:47,条件B,100,429,ハズレ,0,-100,43220.0,
2026-03-15,202606020602,2R3歳未勝利10:35ダ1800m16頭,コスモラムバック,2023106452,単勝,0.5698,0.4693,0.5698,24.0,2026-03-15 09:57,条件B,100,22000,ハズレ,0,-100,43120.0,
2026-03-15,202606020602,2R3歳未勝利10:35ダ1800m16頭,ナックスプレンダー,2023100282,単勝,0.4085,0.5442,0.4085,4.7,2026-03-15 09:57,条件A,100,10941,ハズレ,0,-100,43020.0,
2026-03-15,202606020602,2R3歳未勝利10:35ダ1800m16頭,タケルムサシ,2023105177,単勝,0.3640,0.5215,0.3640,6.6,2026-03-15 09:57,条件A,100,11017,的中,690,590,43610.0,
2026-03-15,202606020602,2R3歳未勝利10:35ダ1800m16頭,トルネードアイル,2023105308,単勝,0.3455,0.6169,0.3455,2.5,2026-03-15 09:57,条件A,100,0,ハズレ,0,-100,43510.0,
2026-03-15,202606020602,2R3歳未勝利10:35ダ1800m16頭,ウェルックス,2023101458,単勝,0.3156,0.1182,0.3156,63.8,2026-03-15 09:57,条件B,100,13407,ハズレ,0,-100,43410.0,
2026-03-15,202606020602,2R3歳未勝利10:35ダ1800m16頭,ブザービーター,2023105382,単勝,0.2689,0.4220,0.2689,50.1,2026-03-15 09:57,条件B,100,11178,ハズレ,0,-100,43310.0,
2026-03-15,202609010803,3R3歳未勝利10:55ダ1200m16頭,レッツエンジョイ,2023102104,単勝,0.4356,0.4662,0.4356,5.2,2026-03-15 10:17,条件A,100,13255,ハズレ,0,-100,43210.0,
2026-03-15,202609010803,3R3歳未勝利10:55ダ1200m16頭,ナムラロダン,2023106223,単勝,0.2448,0.2372,0.2448,2.7,2026-03-15 10:17,条件A,100,0,ハズレ,0,-100,43110.0,
2026-03-15,202606020603,3R3歳未勝利11:05ダ1200m16頭,ノブピースオブラブ,2023105777,単勝,0.2574,0.1814,0.2574,34.1,2026-03-15 10:27,条件B,100,10337,ハズレ,0,-100,43010.0,
2026-03-15,202606020603,3R3歳未勝利11:05ダ1200m16頭,トウシンライオット,2023103088,単勝,0.2409,0.2432,0.2409,31.9,2026-03-15 10:27,条件B,100,9519,ハズレ,0,-100,42910.0,
2026-03-15,202609010804,4R4歳以上障害未勝利11:25障2970m14頭,セイフウサツキ,2022101461,単勝,0.2738,0.3880,0.2738,2.5,2026-03-15 10:47,条件A,100,0,ハズレ,0,-100,42810.0,
2026-03-15,202609010804,4R4歳以上障害未勝利11:25障2970m14頭,スラーヴァ,2021103916,単勝,0.2336,0.4064,0.2336,59.0,2026-03-15 10:47,条件B,100,9695,ハズレ,0,-100,42710.0,
2026-03-15,202609010804,4R4歳以上障害未勝利11:25障2970m14頭,ヴァランセカズマ,2017105822,単勝,0.1358,0.4604,0.1358,17.5,2026-03-15 10:47,条件B,100,3671,的中,1060,960,43670.0,
2026-03-15,202609010804,4R4歳以上障害未勝利11:25障2970m14頭,スノーリン,2022103588,単勝,0.1288,0.1662,0.1288,70.9,2026-03-15 10:47,条件B,100,5117,ハズレ,0,-100,43570.0,
2026-03-15,202606020604,4R3歳未勝利11:35ダ1800m16頭,アーティラリー,2023105452,単勝,0.4396,0.4329,0.4396,8.6,2026-03-15 10:57,条件A,100,16098,ハズレ,0,-100,43470.0,
2026-03-15,202606020604,4R3歳未勝利11:35ダ1800m16頭,ラショナルポイント,2023105268,単勝,0.4027,0.4025,0.4027,14.0,2026-03-15 10:57,条件B,100,15698,ハズレ,0,-100,43370.0,
2026-03-15,202606020604,4R3歳未勝利11:35ダ1800m16頭,ダイユウアドバンス,2023106308,単勝,0.2629,0.2438,0.2629,81.8,2026-03-15 10:57,条件B,100,11168,ハズレ,0,-100,43270.0,
2026-03-15,202606020604,4R3歳未勝利11:35ダ1800m16頭,ルンベーラ,2023102403,単勝,0.1531,0.2560,0.1531,10.0,2026-03-15 10:57,条件B,100,2597,ハズレ,0,-100,43170.0,
2026-03-15,202606020604,4R3歳未勝利11:35ダ1800m16頭,ライブリピュア,2023102345,単勝,0.1252,0.2715,0.1252,70.1,2026-03-15 10:57,条件B,100,4951,ハズレ,0,-100,43070.0,
2026-03-15,202609010805,5R3歳未勝利12:15芝2000m16頭,クランズクラウン,2023107197,単勝,0.4289,0.6254,0.4289,5.2,2026-03-15 11:37,条件A,100,12891,ハズレ,0,-100,42970.0,
2026-03-15,202609010805,5R3歳未勝利12:15芝2000m16頭,オズマップ,2023107205,単勝,0.3351,0.5361,0.3351,9.7,2026-03-15 11:37,条件A,100,11379,ハズレ,0,-100,42870.0,
2026-03-15,202609010805,5R3歳未勝利12:15芝2000m16頭,シャドウクライ,2023103507,単勝,0.1618,0.3171,0.1618,19.3,2026-03-15 11:37,条件B,100,5106,ハズレ,0,-100,42770.0,
2026-03-15,202606020605,5R3歳未勝利12:25芝2000m18頭,ランブルスコ,2023107013,単勝,0.2905,0.5853,0.2905,3.8,2026-03-15 11:47,条件A,100,1634,ハズレ,0,-100,42670.0,
2026-03-15,202606020605,5R3歳未勝利12:25芝2000m18頭,ソルテソーロ,2023106738,単勝,0.1993,0.3722,0.1993,87.7,2026-03-15 11:47,条件B,100,8364,ハズレ,0,-100,42570.0,
2026-03-15,202606020605,5R3歳未勝利12:25芝2000m18頭,ゴコウコイコイ,2023104486,単勝,0.1206,0.2281,0.1206,18.8,2026-03-15 11:47,条件B,100,3131,ハズレ,0,-100,42470.0,
2026-03-15,202606020605,5R3歳未勝利12:25芝2000m18頭,マイネルリーヒム,2023104485,単勝,0.1157,0.4261,0.1157,18.8,2026-03-15 11:47,条件B,100,2904,ハズレ,0,-100,42370.0,
2026-03-15,202607010206,6R4歳以上1勝クラス12:35ダ1400m16頭,ヒミノエトワール,2022102388,単勝,0.2810,0.5290,0.2810,4.8,2026-03-15 11:57,条件A,100,4038,ハズレ,0,-100,42270.0,
2026-03-15,202607010206,6R4歳以上1勝クラス12:35ダ1400m16頭,アクアマリーナ,2022102026,単勝,0.2702,0.5731,0.2702,7.0,2026-03-15 11:57,条件A,100,6537,的中,830,730,43000.0,
2026-03-15,202609010806,6R3歳1勝クラス12:45芝1600m11頭,マウンテンバローズ,2023100942,単勝,0.5525,0.5527,0.5525,9.7,2026-03-15 12:07,条件A,100,22000,ハズレ,0,-100,42900.0,
2026-03-15,202609010806,6R3歳1勝クラス12:45芝1600m11頭,フロムレイブン,2023103836,単勝,0.3099,0.3595,0.3099,7.9,2026-03-15 12:07,条件A,100,9233,ハズレ,0,-100,42800.0,
2026-03-15,202609010806,6R3歳1勝クラス12:45芝1600m11頭,エイシンティザー,2023105516,単勝,0.1506,0.3200,0.1506,10.5,2026-03-15 12:07,条件B,100,2692,ハズレ,0,-100,42700.0,
2026-03-15,202609010806,6R3歳1勝クラス12:45芝1600m11頭,シーミハットク,2023103532,単勝,0.1042,0.3159,0.1042,14.3,2026-03-15 12:07,条件B,100,1622,的中,1820,1720,44420.0,
2026-03-15,202606020606,6R4歳以上1勝クラス12:55ダ1800m16頭,タイキインドラ,2022103149,単勝,0.2837,0.3421,0.2837,10.1,2026-03-15 12:17,条件B,100,9022,ハズレ,0,-100,44320.0,
2026-03-15,202606020606,6R4歳以上1勝クラス12:55ダ1800m16頭,ブルーユンチェリー,2022103011,単勝,0.2142,0.1557,0.2142,67.1,2026-03-15 12:17,条件B,100,8900,ハズレ,0,-100,44220.0,
2026-03-15,202606020606,6R4歳以上1勝クラス12:55ダ1800m16頭,ブリスキー,2020103389,単勝,0.1744,0.2636,0.1744,12.9,2026-03-15 12:17,条件B,100,4622,ハズレ,0,-100,44120.0,
2026-03-15,202606020606,6R4歳以上1勝クラス12:55ダ1800m16頭,イスタンテ,2021110115,単勝,0.1548,0.1963,0.1548,11.1,2026-03-15 12:17,条件B,100,3131,ハズレ,0,-100,44020.0,
2026-03-15,202607010207,7R4歳以上1勝クラス13:05ダ1800m15頭,カレンラップスター,2022104723,単勝,0.1335,0.3057,0.1335,19.5,2026-03-15 12:27,条件B,100,3815,ハズレ,0,-100,43920.0,
2026-03-15,202607010207,7R4歳以上1勝クラス13:05ダ1800m15頭,ガーデンカメリア,2021110139,単勝,0.1207,0.1515,0.1207,39.0,2026-03-15 12:27,条件B,100,4291,ハズレ,0,-100,43820.0,
2026-03-15,202607010207,7R4歳以上1勝クラス13:05ダ1800m15頭,メイショウコウベ,2022105940,単勝,0.1184,0.2590,0.1184,14.6,2026-03-15 12:27,条件B,100,2358,ハズレ,0,-100,43720.0,
2026-03-15,202607010207,7R4歳以上1勝クラス13:05ダ1800m15頭,エイカイボクサー,2021105298,単勝,0.1103,0.1404,0.1103,46.6,2026-03-15 12:27,条件B,100,3994,ハズレ,0,-100,43620.0,
2026-03-15,202609010807,7R4歳以上1勝クラス13:15芝1600m13頭,エーデルヴェーグ,2022104647,単勝,0.2534,0.4359,0.2534,3.1,2026-03-15 12:37,条件A,100,0,ハズレ,0,-100,43520.0,
2026-03-15,202609010807,7R4歳以上1勝クラス13:15芝1600m13頭,ダイシンラー,2022101562,単勝,0.2247,0.3162,0.2247,13.1,2026-03-15 12:37,条件B,100,7065,ハズレ,0,-100,43420.0,
2026-03-15,202606020607,7R3歳1勝クラス13:25芝1200m15頭,ホウオウヘッセン,2023102440,単勝,0.2165,0.3720,0.2165,13.0,2026-03-15 12:47,条件B,100,6655,ハズレ,0,-100,43320.0,
2026-03-15,202606020607,7R3歳1勝クラス13:25芝1200m15頭,ニルマーネル,2023107231,単勝,0.1074,0.3128,0.1074,14.3,2026-03-15 12:47,条件B,100,1773,ハズレ,0,-100,43220.0,
2026-03-15,202609010808,8R4歳以上2勝クラス13:45ダ1800m11頭,タガノアニマシオン,2022106564,単勝,0.4764,0.4920,0.4764,5.8,2026-03-15 13:07,条件A,100,16163,ハズレ,0,-100,43120.0,
2026-03-15,202609010808,8R4歳以上2勝クラス13:45ダ1800m11頭,ストップヤーニング,2022107306,単勝,0.2061,0.5221,0.2061,3.0,2026-03-15 13:07,条件A,100,0,ハズレ,0,-100,43020.0,
2026-03-15,202606020608,8R4歳以上2勝クラス13:55芝1600m10頭,ダノンミッション,2022105478,単勝,0.5519,0.5528,0.5519,4.8,2026-03-15 13:17,条件A,100,19093,ハズレ,0,-100,42920.0,
2026-03-15,202606020608,8R4歳以上2勝クラス13:55芝1600m10頭,シャンパンマーク,2021105252,単勝,0.3783,0.4179,0.3783,29.4,2026-03-15 13:17,条件B,100,15682,ハズレ,0,-100,42820.0,
2026-03-15,202606020608,8R4歳以上2勝クラス13:55芝1600m10頭,ツルマウカタチ,2021102106,単勝,0.2007,0.5750,0.2007,19.6,2026-03-15 13:17,条件B,100,6939,ハズレ,0,-100,42720.0,
2026-03-15,202606020608,8R4歳以上2勝クラス13:55芝1600m10頭,ヴェナートル,2022101469,単勝,0.1104,0.1655,0.1104,77.6,2026-03-15 13:17,条件B,100,4347,ハズレ,0,-100,42620.0,
2026-03-15,202607010209,9R伊良湖特別14:05ダ1200m16頭,ハリーケーン,2022106453,単勝,0.3095,0.4137,0.3095,5.2,2026-03-15 13:27,条件A,100,6386,ハズレ,0,-100,42520.0,
2026-03-15,202607010209,9R伊良湖特別14:05ダ1200m16頭,ザウリ,2019101399,単勝,0.1020,0.2991,0.1020,15.5,2026-03-15 13:27,条件B,100,1761,ハズレ,0,-100,42420.0,
2026-03-15,202609010809,9Rゆきやなぎ賞14:15芝2400m7頭,キシダンチョウ,2023106960,単勝,0.6713,0.7054,0.6713,3.9,2026-03-15 13:37,条件A,100,22000,ハズレ,0,-100,42320.0,
2026-03-15,202609010809,9Rゆきやなぎ賞14:15芝2400m7頭,シャドウマスター,2023103423,単勝,0.3051,0.4684,0.3051,3.6,2026-03-15 13:37,条件A,100,1666,的中,250,150,42470.0,
2026-03-15,202606020609,9R阿見特別14:25ダ2400m11頭,ロングウェイホーム,2022101634,単勝,0.3139,0.3764,0.3139,8.4,2026-03-15 13:47,条件A,100,9732,的中,1160,1060,43530.0,
2026-03-15,202606020609,9R阿見特別14:25ダ2400m11頭,キャストロププ,2022100749,単勝,0.3064,0.4599,0.3064,8.9,2026-03-15 13:47,条件A,100,9617,ハズレ,0,-100,43430.0,
2026-03-15,202606020609,9R阿見特別14:25ダ2400m11頭,オオタチ,2022101234,単勝,0.2291,0.4152,0.2291,4.4,2026-03-15 13:47,条件A,100,103,ハズレ,0,-100,43330.0,
2026-03-15,202606020609,9R阿見特別14:25ダ2400m11頭,サトノシュトラーセ,2021104810,単勝,0.2193,0.3528,0.2193,10.4,2026-03-15 13:47,条件B,100,5995,ハズレ,0,-100,43230.0,
2026-03-15,202607010210,10R昇竜S14:40ダ1400m12頭,ホウショウルクス,2023106298,単勝,0.4256,0.4688,0.4256,61.4,2026-03-15 14:02,条件B,100,18307,ハズレ,0,-100,43130.0,
2026-03-15,202607010210,10R昇竜S14:40ダ1400m12頭,ゼンカイナダル,2023100267,単勝,0.3999,0.4159,0.3999,5.7,2026-03-15 14:02,条件A,100,11979,ハズレ,0,-100,43030.0,
2026-03-15,202607010210,10R昇竜S14:40ダ1400m12頭,スマートジュリアス,2023101452,単勝,0.2315,0.5147,0.2315,7.0,2026-03-15 14:02,条件A,100,4551,的中,860,760,43790.0,
2026-03-15,202607010210,10R昇竜S14:40ダ1400m12頭,ライトオブヌカタ,2023103087,単勝,0.2260,0.4863,0.2260,10.2,2026-03-15 14:02,条件B,100,6243,ハズレ,0,-100,43690.0,
2026-03-15,202607010210,10R昇竜S14:40ダ1400m12頭,ナルキッソス,2023110085,単勝,0.1491,0.4606,0.1491,23.0,2026-03-15 14:02,条件B,100,4857,ハズレ,0,-100,43590.0,
