date,race_id,race_name,horse_name,horse_id,bet_type,pred_win,pred_place,pred_win_calibrated,odds,odds_recorded_time,bet_rule,bet_amount,kelly_theoretical,result,payout,pl,bankroll,memo
2026-03-21,202606020711,11RフラワーC15:45芝1800m16頭,アメティスタ,2023105807,単勝,0.2625,0.4159,0.2625,6.7,2026-03-21 15:07,条件A,100,5784,ハズレ,0,-100,40350.0,
2026-03-21,202606020711,11RフラワーC15:45芝1800m16頭,エアビーアゲイル,2023103342,単勝,0.1672,0.4073,0.1672,13.3,2026-03-21 15:07,条件B,100,4323,ハズレ,0,-100,40250.0,
2026-03-21,202606020711,11RフラワーC15:45芝1800m16頭,ロンギングセリーヌ,2023105246,単勝,0.1461,0.3574,0.1461,39.7,2026-03-21 15:07,条件B,100,5391,ハズレ,0,-100,40150.0,
2026-03-21,202606020711,11RフラワーC15:45芝1800m16頭,バースデイフライト,2023102906,単勝,0.1181,0.2906,0.1181,68.1,2026-03-21 15:07,条件B,100,4562,ハズレ,0,-100,40050.0,
2026-03-21,202606020711,11RフラワーC15:45芝1800m16頭,ヴィスコンテッサ,2023107244,単勝,0.1117,0.2818,0.1117,22.6,2026-03-21 15:07,条件B,100,3065,ハズレ,0,-100,39950.0,
2026-03-21,202607010312,12R4歳以上1勝クラス16:00芝1600m14頭,ドルビナ,2022103394,単勝,0.1059,0.1252,0.1059,12.5,2026-03-21 15:22,条件B,100,1225,ハズレ,0,-100,39850.0,
2026-03-21,202609010912,12R4歳以上1勝クラス16:10ダ1200m15頭,アルバニー,2021105715,単勝,0.1690,0.4683,0.1690,12.0,2026-03-21 15:32,条件B,100,4061,ハズレ,0,-100,39750.0,
2026-03-21,202609010912,12R4歳以上1勝クラス16:10ダ1200m15頭,キャンドルマス,2021101624,単勝,0.1289,0.2766,0.1289,17.9,2026-03-21 15:32,条件B,100,3360,ハズレ,0,-100,39650.0,
2026-03-21,202609010912,12R4歳以上1勝クラス16:10ダ1200m15頭,バトンロード,2022103285,単勝,0.1003,0.1407,0.1003,69.1,2026-03-21 15:32,条件B,100,3782,ハズレ,0,-100,39550.0,
2026-03-21,202606020712,12R4歳以上1勝クラス16:25ダ1200m16頭,ハーモニーソング,2022104440,単勝,0.2341,0.2367,0.2341,9.1,2026-03-21 15:47,条件A,100,6065,ハズレ,0,-100,39450.0,
2026-03-21,202606020712,12R4歳以上1勝クラス16:25ダ1200m16頭,エンジェルラダー,2022110064,単勝,0.1694,0.1371,0.1694,15.0,2026-03-21 15:47,条件B,100,4783,ハズレ,0,-100,39350.0,
2026-03-21,202606020712,12R4歳以上1勝クラス16:25ダ1200m16頭,シルバードン,2022101987,単勝,0.1295,0.2365,0.1295,40.4,2026-03-21 15:47,条件B,100,4668,ハズレ,0,-100,39250.0,
2026-03-21,202606020712,12R4歳以上1勝クラス16:25ダ1200m16頭,サイモンプレジール,2021102798,単勝,0.1179,0.2207,0.1179,54.7,2026-03-21 15:47,条件B,100,4410,ハズレ,0,-100,39150.0,
2026-03-22,202607010401,1R3歳未勝利09:45ダ1800m14頭,ライヴマルガリータ,2023101046,単勝,0.1382,0.1189,0.1382,17.7,2026-03-22 09:07,条件B,100,3389,ハズレ,0,-100,39050.0,
2026-03-22,202607010401,1R3歳未勝利09:45ダ1800m14頭,レステダンルヴァン,2023103735,単勝,0.1096,0.1790,0.1096,11.0,2026-03-22 09:07,条件B,100,806,ハズレ,0,-100,38950.0,
2026-03-22,202606020801,1R3歳未勝利09:55ダ1200m16頭,ヘルヴィッツ,2023100534,単勝,0.3923,0.4368,0.3923,14.8,2026-03-22 09:17,条件B,100,13634,ハズレ,0,-100,38850.0,
2026-03-22,202609011001,1R3歳未勝利10:05ダ1400m14頭,ワイルドチャーム,2023105350,単勝,0.2114,0.3281,0.2114,9.7,2026-03-22 09:27,条件A,100,4729,ハズレ,0,-100,38750.0,
2026-03-22,202609011001,1R3歳未勝利10:05ダ1400m14頭,エバーウインド,2023103352,単勝,0.1016,0.2539,0.1016,32.5,2026-03-22 09:27,条件B,100,2863,ハズレ,0,-100,38650.0,
2026-03-22,202607010402,2R3歳未勝利10:15ダ1400m16頭,ショウナンバーボン,2023106620,単勝,0.1579,0.2689,0.1579,15.0,2026-03-22 09:37,条件B,100,3827,ハズレ,0,-100,38550.0,
2026-03-22,202606020802,2R3歳未勝利10:25ダ1800m15頭,イーグルロック,2023106954,単勝,0.4875,0.5998,0.4875,4.9,2026-03-22 09:47,条件A,100,13942,的中,340,240,38790.0,
2026-03-22,202606020802,2R3歳未勝利10:25ダ1800m15頭,ブッチギレ,2023104671,単勝,0.2183,0.3085,0.2183,43.8,2026-03-22 09:47,条件B,100,7831,ハズレ,0,-100,38690.0,
2026-03-22,202606020802,2R3歳未勝利10:25ダ1800m15頭,イサチルシーキング,2023107394,単勝,0.1241,0.2822,0.1241,13.6,2026-03-22 09:47,条件B,100,2139,ハズレ,0,-100,38590.0,
2026-03-22,202609011002,2R3歳未勝利10:35ダ1800m13頭,エイシンリブウェル,2023105508,単勝,0.3637,0.4910,0.3637,3.1,2026-03-22 09:57,条件A,100,2374,ハズレ,0,-100,38490.0,
2026-03-22,202607010403,3R3歳未勝利10:45ダ1800m15頭,ライヴジントニック,2023106023,単勝,0.4405,0.4126,0.4405,4.4,2026-03-22 10:07,条件A,100,10803,ハズレ,0,-100,38390.0,
2026-03-22,202607010403,3R3歳未勝利10:45ダ1800m15頭,リバーソニック,2023101484,単勝,0.2518,0.5033,0.2518,5.9,2026-03-22 10:07,条件A,100,3879,ハズレ,0,-100,38290.0,
2026-03-22,202606020803,3R3歳1勝クラス10:55ダ1200m14頭,ファンシーズ,2023101616,単勝,0.5777,0.4827,0.5777,30.4,2026-03-22 10:17,条件B,100,19575,ハズレ,0,-100,38190.0,
2026-03-22,202606020803,3R3歳1勝クラス10:55ダ1200m14頭,ルクスポップスター,2023102767,単勝,0.3682,0.4636,0.3682,19.3,2026-03-22 10:17,条件B,100,13063,ハズレ,0,-100,38090.0,
2026-03-22,202606020803,3R3歳1勝クラス10:55ダ1200m14頭,クイーンレグナント,2023101106,単勝,0.1566,0.5056,0.1566,17.7,2026-03-22 10:17,条件B,100,4154,ハズレ,0,-100,37990.0,
2026-03-22,202609011003,3R3歳未勝利11:05ダ1200m13頭,マクアケ,2023100452,単勝,0.4547,0.5538,0.4547,5.9,2026-03-22 10:27,条件A,100,13445,ハズレ,0,-100,37890.0,
2026-03-22,202609011003,3R3歳未勝利11:05ダ1200m13頭,キャッチアシーフ,2023103810,単勝,0.4159,0.5948,0.4159,5.0,2026-03-22 10:27,条件A,100,10568,ハズレ,0,-100,37790.0,
2026-03-22,202609011003,3R3歳未勝利11:05ダ1200m13頭,アドフランマム,2023105187,単勝,0.3893,0.6007,0.3893,4.2,2026-03-22 10:27,条件A,100,7768,ハズレ,0,-100,37690.0,
2026-03-22,202609011003,3R3歳未勝利11:05ダ1200m13頭,メイショウテンジン,2023106567,単勝,0.2239,0.3519,0.2239,3.6,2026-03-22 10:27,条件A,100,0,ハズレ,0,-100,37590.0,
2026-03-22,202609011003,3R3歳未勝利11:05ダ1200m13頭,ヤマトチャージ,2023103054,単勝,0.1262,0.1524,0.1262,23.5,2026-03-22 10:27,条件B,100,3420,ハズレ,0,-100,37490.0,
2026-03-22,202607010404,4R3歳未勝利11:15芝2000m15頭,ワンダーシャッフル,2023101640,単勝,0.1262,0.2851,0.1262,10.2,2026-03-22 10:37,条件B,100,1223,ハズレ,0,-100,37390.0,
2026-03-22,202606020804,4R4歳以上障害未勝利11:25障2880m14頭,レヴァントリ,2022105283,単勝,0.3021,0.2660,0.3021,30.4,2026-03-22 10:47,条件B,100,10898,ハズレ,0,-100,37290.0,
2026-03-22,202607010405,5R3歳未勝利12:05芝1600m16頭,エンヴェロップ,2023105792,単勝,0.1267,0.3950,0.1267,13.8,2026-03-22 11:27,条件B,100,2290,的中,1400,1300,38590.0,
2026-03-22,202606020805,5R3歳未勝利12:15芝1600m16頭,クールチェンジ,2023107325,単勝,0.1675,0.2082,0.1675,79.2,2026-03-22 11:37,条件B,100,6140,ハズレ,0,-100,38490.0,
2026-03-22,202606020805,5R3歳未勝利12:15芝1600m16頭,シヴィータス,2023101171,単勝,0.1466,0.4135,0.1466,14.8,2026-03-22 11:37,条件B,100,3320,ハズレ,0,-100,38390.0,
2026-03-22,202606020805,5R3歳未勝利12:15芝1600m16頭,フォワードシャッセ,2023107151,単勝,0.1125,0.3640,0.1125,13.0,2026-03-22 11:37,条件B,100,1508,ハズレ,0,-100,38290.0,
2026-03-22,202609011005,5R3歳1勝クラス12:25芝1200m11頭,シラヌイ,2023105668,単勝,0.2933,0.4533,0.2933,9.0,2026-03-22 11:47,条件A,100,8024,的中,1090,990,39280.0,
2026-03-22,202609011005,5R3歳1勝クラス12:25芝1200m11頭,グレースジェンヌ,2023105336,単勝,0.2203,0.3555,0.2203,6.8,2026-03-22 11:47,条件A,100,3364,ハズレ,0,-100,39180.0,
2026-03-22,202607010406,6R4歳以上1勝クラス12:35芝2000m17頭,ストラニエーロ,2022106613,単勝,0.1736,0.1645,0.1736,66.2,2026-03-22 11:57,条件B,100,6300,ハズレ,0,-100,39080.0,
2026-03-22,202607010406,6R4歳以上1勝クラス12:35芝2000m17頭,ダノンフィオーレ,2022104894,単勝,0.1285,0.1623,0.1285,12.0,2026-03-22 11:57,条件B,100,1931,ハズレ,0,-100,38980.0,
2026-03-22,202606020806,6R3歳未勝利12:45芝2000m18頭,ジャケットポケット,2023100615,単勝,0.3792,0.5602,0.3792,13.4,2026-03-22 12:07,条件B,100,12887,ハズレ,0,-100,38880.0,
2026-03-22,202606020806,6R3歳未勝利12:45芝2000m18頭,シーギリヤロック,2023107317,単勝,0.2298,0.5371,0.2298,2.4,2026-03-22 12:07,条件A,100,0,的中,240,140,39020.0,
2026-03-22,202609011006,6R3歳1勝クラス12:55ダ1800m13頭,アメリカンコール,2023106867,単勝,0.5285,0.5373,0.5285,3.2,2026-03-22 12:17,条件A,100,12302,ハズレ,0,-100,38920.0,
2026-03-22,202609011006,6R3歳1勝クラス12:55ダ1800m13頭,クリュギスト,2023104939,単勝,0.4661,0.5826,0.4661,8.1,2026-03-22 12:17,条件A,100,15306,ハズレ,0,-100,38820.0,
2026-03-22,202609011006,6R3歳1勝クラス12:55ダ1800m13頭,ジュンプリメーロ,2023107059,単勝,0.2236,0.4203,0.2236,14.8,2026-03-22 12:17,条件B,100,6551,ハズレ,0,-100,38720.0,
2026-03-22,202609011006,6R3歳1勝クラス12:55ダ1800m13頭,ラブインアクション,2023110043,単勝,0.1345,0.3370,0.1345,17.7,2026-03-22 12:17,条件B,100,3237,ハズレ,0,-100,38620.0,
2026-03-22,202609011006,6R3歳1勝クラス12:55ダ1800m13頭,セイントエルモズ,2023101132,単勝,0.1183,0.1471,0.1183,67.5,2026-03-22 12:17,条件B,100,4112,的中,6930,6830,45450.0,
2026-03-22,202607010407,7R4歳以上1勝クラス13:05ダ1800m15頭,ロードアルディート,2022100637,単勝,0.3986,0.6015,0.3986,4.5,2026-03-22 12:27,条件A,100,8878,ハズレ,0,-100,45350.0,
2026-03-22,202607010407,7R4歳以上1勝クラス13:05ダ1800m15頭,レヴァンテシチー,2022104267,単勝,0.3888,0.5793,0.3888,2.5,2026-03-22 12:27,条件A,100,0,ハズレ,0,-100,45250.0,
2026-03-22,202607010407,7R4歳以上1勝クラス13:05ダ1800m15頭,スコーピオンイメル,2022104496,単勝,0.1964,0.4083,0.1964,11.9,2026-03-22 12:27,条件B,100,4801,ハズレ,0,-100,45150.0,
2026-03-22,202606020807,7R3歳1勝クラス13:15芝2000m8頭,コスモエルヴァル,2023106426,単勝,0.1222,0.6012,0.1222,25.1,2026-03-22 12:37,条件B,100,3360,ハズレ,0,-100,45050.0,
2026-03-22,202609011007,7R4歳以上1勝クラス13:25芝2400m11頭,ジュンライデン,2022104899,単勝,0.4602,0.4505,0.4602,6.6,2026-03-22 12:47,条件A,100,14241,ハズレ,0,-100,44950.0,
2026-03-22,202609011007,7R4歳以上1勝クラス13:25芝2400m11頭,エリカアンディーヴ,2022110060,単勝,0.3109,0.4805,0.3109,4.5,2026-03-22 12:47,条件A,100,4465,ハズレ,0,-100,44850.0,
2026-03-22,202609011007,7R4歳以上1勝クラス13:25芝2400m11頭,アットアブラスト,2020101323,単勝,0.1702,0.3063,0.1702,23.0,2026-03-22 12:47,条件B,100,5187,ハズレ,0,-100,44750.0,
2026-03-22,202606020808,8R4歳以上1勝クラス13:45ダ1800m16頭,ドゥマーヴェリック,2022103232,単勝,0.3539,0.5523,0.3539,2.4,2026-03-22 13:07,条件A,100,0,的中,230,130,44880.0,
2026-03-22,202609011008,8R4歳以上1勝クラス13:55ダ1800m10頭,オーレアミスト,2022104841,単勝,0.3132,0.4554,0.3132,4.5,2026-03-22 13:17,条件A,100,4582,ハズレ,0,-100,44780.0,
2026-03-22,202609011008,8R4歳以上1勝クラス13:55ダ1800m10頭,マジックブルー,2021103682,単勝,0.1048,0.2418,0.1048,11.4,2026-03-22 13:17,条件B,100,733,ハズレ,0,-100,44680.0,
2026-03-22,202607010409,9RFウォーク賞14:05芝1600m10頭,チュウワカーネギー,2023103895,単勝,0.3372,0.5706,0.3372,5.4,2026-03-22 13:27,条件A,100,7302,ハズレ,0,-100,44580.0,
2026-03-22,202607010409,9RFウォーク賞14:05芝1600m10頭,アイガーリー,2023103474,単勝,0.2037,0.1928,0.2037,5.9,2026-03-22 13:27,条件A,100,1612,ハズレ,0,-100,44480.0,
2026-03-22,202606020809,9R鎌ケ谷特別14:15ダ1200m16頭,マサノユニコーン,2022107130,単勝,0.7056,0.5512,0.7056,6.1,2026-03-22 13:37,条件A,100,19575,ハズレ,0,-100,44380.0,
2026-03-22,202606020809,9R鎌ケ谷特別14:15ダ1200m16頭,カネショウレジェン,2022102790,単勝,0.3956,0.6412,0.3956,2.9,2026-03-22 13:37,条件A,100,3036,的中,290,190,44570.0,
2026-03-22,202606020809,9R鎌ケ谷特別14:15ダ1200m16頭,レッドレナート,2021103145,単勝,0.1482,0.4568,0.1482,11.4,2026-03-22 13:37,条件B,100,2597,ハズレ,0,-100,44470.0,
2026-03-22,202609011009,9R皆生特別14:25芝1600m8頭,モアリジット,2021104832,単勝,0.2021,0.5702,0.2021,6.5,2026-03-22 13:47,条件A,100,2234,ハズレ,0,-100,44370.0,
2026-03-22,202609011009,9R皆生特別14:25芝1600m8頭,マルカオペラ,2021104978,単勝,0.1432,0.4119,0.1432,16.5,2026-03-22 13:47,条件B,100,3443,ハズレ,0,-100,44270.0,
2026-03-22,202609011009,9R皆生特別14:25芝1600m8頭,クイックバイオ,2021105374,単勝,0.1371,0.3148,0.1371,16.6,2026-03-22 13:47,条件B,100,3203,ハズレ,0,-100,44170.0,
2026-03-22,202607010410,10R弥富特別14:40ダ1900m16頭,イプシロンナンバー,2022107301,単勝,0.2683,0.3643,0.2683,10.1,2026-03-22 14:02,条件B,100,7355,ハズレ,0,-100,44070.0,
2026-03-22,202607010410,10R弥富特別14:40ダ1900m16頭,コスモコンフェルマ,2022100526,単勝,0.2522,0.4096,0.2522,20.5,2026-03-22 14:02,条件B,100,8374,ハズレ,0,-100,43970.0,
2026-03-22,202607010410,10R弥富特別14:40ダ1900m16頭,エクストラノート,2017103267,単勝,0.1522,0.3799,0.1522,65.6,2026-03-22 14:02,条件B,100,5444,ハズレ,0,-100,43870.0,
2026-03-22,202607010410,10R弥富特別14:40ダ1900m16頭,スルーザナイト,2022105053,単勝,0.1102,0.3643,0.1102,16.2,2026-03-22 14:02,条件B,100,2022,ハズレ,0,-100,43770.0,
2026-03-22,202606020810,10RスピカS14:50芝1800m9頭,モズロックンロール,2020106535,単勝,0.2141,0.3899,0.2141,21.9,2026-03-22 14:12,条件B,100,6911,ハズレ,0,-100,43670.0,
2026-03-22,202606020810,10RスピカS14:50芝1800m9頭,ジュタ,2022104813,単勝,0.2022,0.3381,0.2022,5.1,2026-03-22 14:12,条件A,100,300,ハズレ,0,-100,43570.0,
2026-03-22,202609011010,10RレグルスS15:00ダ1800m16頭,タガノバビロン,2022106553,単勝,0.6179,0.6440,0.6179,6.2,2026-03-22 14:22,条件A,100,19575,ハズレ,0,-100,43470.0,
2026-03-22,202609011010,10RレグルスS15:00ダ1800m16頭,ルシュヴァルドール,2021105630,単勝,0.3519,0.5420,0.3519,4.2,2026-03-22 14:22,条件A,100,5847,ハズレ,0,-100,43370.0,
2026-03-22,202609011010,10RレグルスS15:00ダ1800m16頭,モックモック,2020100061,単勝,0.2588,0.4512,0.2588,6.7,2026-03-22 14:22,条件A,100,5039,ハズレ,0,-100,43270.0,
2026-03-22,202609011010,10RレグルスS15:00ダ1800m16頭,ロードラビリンス,2022100653,単勝,0.1447,0.3211,0.1447,15.3,2026-03-22 14:22,条件B,100,3323,ハズレ,0,-100,43170.0,
2026-03-22,202609011010,10RレグルスS15:00ダ1800m16頭,タイトニット,2020102750,単勝,0.1077,0.1828,0.1077,11.8,2026-03-22 14:22,条件B,100,982,ハズレ,0,-100,43070.0,
2026-03-22,202609011010,10RレグルスS15:00ダ1800m16頭,メイショウズイウン,2022100154,単勝,0.1016,0.3178,0.1016,17.1,2026-03-22 14:22,条件B,100,1794,ハズレ,0,-100,42970.0,
2026-03-22,202607010411,11R愛知杯15:15芝1400m18頭,ウイントワイライト,2022106232,単勝,0.2639,0.3768,0.2639,6.8,2026-03-22 14:37,条件A,100,5365,ハズレ,0,-100,42870.0,
2026-03-22,202607010411,11R愛知杯15:15芝1400m18頭,シンバーシア,2021105599,単勝,0.1428,0.2890,0.1428,51.2,2026-03-22 14:37,条件B,100,4923,ハズレ,0,-100,42770.0,
2026-03-22,202607010411,11R愛知杯15:15芝1400m18頭,スリールミニョン,2022105755,単勝,0.1081,0.2700,0.1081,18.4,2026-03-22 14:37,条件B,100,2225,ハズレ,0,-100,42670.0,
2026-03-22,202606020811,11R千葉S15:30ダ1200m16頭,エコロアゼル,2022110107,単勝,0.5511,0.6474,0.5511,4.7,2026-03-22 14:52,条件A,100,16823,ハズレ,0,-100,42570.0,
2026-03-22,202606020811,11R千葉S15:30ダ1200m16頭,シークレットヴァウ,2021102413,単勝,0.1695,0.2267,0.1695,47.0,2026-03-22 14:52,条件B,100,5928,ハズレ,0,-100,42470.0,
2026-03-22,202609011011,11R阪神大賞典15:45芝3000m10頭,アドマイヤテラ,2021105369,単勝,0.2679,0.4623,0.2679,2.9,2026-03-22 15:07,条件A,100,0,的中,310,210,42680.0,
2026-03-22,202609011011,11R阪神大賞典15:45芝3000m10頭,ファミリータイム,2021100651,単勝,0.2027,0.4451,0.2027,10.1,2026-03-22 15:07,条件B,100,4504,ハズレ,0,-100,42580.0,
2026-03-22,202609011011,11R阪神大賞典15:45芝3000m10頭,シュヴァリエローズ,2018104942,単勝,0.1993,0.3244,0.1993,24.5,2026-03-22 15:07,条件B,100,6467,ハズレ,0,-100,42480.0,
2026-03-22,202609011011,11R阪神大賞典15:45芝3000m10頭,サンライズソレイユ,2021105104,単勝,0.1598,0.3411,0.1598,32.4,2026-03-22 15:07,条件B,100,5210,ハズレ,0,-100,42380.0,
2026-03-22,202609011011,11R阪神大賞典15:45芝3000m10頭,アクアヴァーナル,2021105433,単勝,0.1199,0.4665,0.1199,10.5,2026-03-22 15:07,条件B,100,1069,ハズレ,0,-100,42280.0,
2026-03-22,202607010412,12R4歳以上1勝クラス16:00ダ1200m16頭,フルドド,2022100630,単勝,0.2734,0.4862,0.2734,6.3,2026-03-22 15:22,条件A,100,5337,ハズレ,0,-100,42180.0,
2026-03-22,202607010412,12R4歳以上1勝クラス16:00ダ1200m16頭,ジェイエルバース,2022100604,単勝,0.1140,0.1591,0.1140,31.2,2026-03-22 15:22,条件B,100,3315,ハズレ,0,-100,42080.0,
2026-03-22,202606020812,12R4歳以上2勝クラス16:10ダ1800m16頭,コンティオ,2022100629,単勝,0.5749,0.6313,0.5749,8.9,2026-03-22 15:32,条件A,100,19575,ハズレ,0,-100,41980.0,
2026-03-22,202606020812,12R4歳以上2勝クラス16:10ダ1800m16頭,カーラデマドレ,2022104912,単勝,0.4495,0.6104,0.4495,4.1,2026-03-22 15:32,条件A,100,10645,ハズレ,0,-100,41880.0,
2026-03-22,202606020812,12R4歳以上2勝クラス16:10ダ1800m16頭,アルドール,2021105707,単勝,0.3196,0.4682,0.3196,14.2,2026-03-22 15:32,条件B,100,10494,ハズレ,0,-100,41780.0,
2026-03-22,202606020812,12R4歳以上2勝クラス16:10ダ1800m16頭,エーリアル,2021104856,単勝,0.1563,0.2333,0.1563,32.6,2026-03-22 15:32,条件B,100,5074,ハズレ,0,-100,41680.0,
2026-03-22,202609011012,12R4歳以上2勝クラス16:25ダ1400m13頭,ゲイルライダー,2022103684,単勝,0.3866,0.5053,0.3866,4.1,2026-03-22 15:47,条件A,100,7390,的中,290,190,41870.0,
2026-03-22,202609011012,12R4歳以上2勝クラス16:25ダ1400m13頭,ザックザク,2022100476,単勝,0.3268,0.4058,0.3268,9.1,2026-03-22 15:47,条件A,100,9542,ハズレ,0,-100,41770.0,
2026-03-22,202609011012,12R4歳以上2勝クラス16:25ダ1400m13頭,ヨリノレジェンド,2022102202,単勝,0.2503,0.4674,0.2503,6.4,2026-03-22 15:47,条件A,100,4362,ハズレ,0,-100,41670.0,
2026-03-22,202609011012,12R4歳以上2勝クラス16:25ダ1400m13頭,リメンバーヒム,2022100321,単勝,0.1090,0.1714,0.1090,20.3,2026-03-22 15:47,条件B,100,2458,ハズレ,0,-100,41570.0,
